index	prediction
439	entailment
440	entailment
441	entailment
442	entailment
443	entailment
444	not_entailment
445	not_entailment
446	entailment
447	entailment
448	entailment
449	entailment
450	not_entailment
451	not_entailment
452	entailment
453	entailment
454	entailment
455	entailment
456	entailment
457	entailment
458	entailment
459	entailment
460	entailment
461	entailment
462	entailment
463	entailment
464	entailment
465	entailment
466	entailment
467	entailment
468	entailment
469	entailment
470	entailment
471	entailment
472	entailment
473	entailment
474	entailment
475	entailment
476	not_entailment
477	entailment
478	entailment
479	entailment
480	not_entailment
481	entailment
482	not_entailment
483	entailment
484	entailment
485	not_entailment
486	not_entailment
487	entailment
488	entailment
489	entailment
490	entailment
491	entailment
492	entailment
493	entailment
494	entailment
495	entailment
496	not_entailment
497	not_entailment
498	not_entailment
499	not_entailment
500	not_entailment
501	entailment
502	entailment
503	entailment
504	entailment
505	not_entailment
506	entailment
507	entailment
508	not_entailment
509	not_entailment
510	entailment
511	not_entailment
512	entailment
513	not_entailment
514	not_entailment
515	not_entailment
516	entailment
517	not_entailment
518	entailment
519	not_entailment
520	not_entailment
521	entailment
522	entailment
523	not_entailment
524	entailment
525	entailment
526	entailment
527	entailment
528	entailment
529	entailment
530	entailment
531	not_entailment
532	entailment
533	entailment
534	entailment
535	not_entailment
536	entailment
537	not_entailment
538	entailment
539	not_entailment
540	entailment
541	not_entailment
542	entailment
543	not_entailment
544	not_entailment
545	entailment
546	entailment
547	not_entailment
548	entailment
549	entailment
550	not_entailment
551	not_entailment
552	entailment
553	entailment
554	entailment
555	not_entailment
556	entailment
557	not_entailment
558	entailment
559	not_entailment
560	entailment
561	not_entailment
562	entailment
563	not_entailment
564	entailment
565	not_entailment
566	entailment
567	not_entailment
568	entailment
569	not_entailment
570	entailment
571	not_entailment
572	entailment
573	not_entailment
574	entailment
575	not_entailment
576	entailment
577	not_entailment
578	entailment
579	not_entailment
580	not_entailment
581	not_entailment
582	entailment
583	not_entailment
584	entailment
585	entailment
586	entailment
587	not_entailment
588	entailment
589	not_entailment
590	not_entailment
591	not_entailment
592	entailment
593	not_entailment
594	entailment
595	not_entailment
596	entailment
597	not_entailment
598	entailment
599	not_entailment
600	entailment
601	entailment
602	entailment
603	not_entailment
604	entailment
605	not_entailment
606	entailment
607	entailment
608	entailment
609	not_entailment
610	entailment
611	not_entailment
612	entailment
613	not_entailment
614	entailment
615	not_entailment
616	entailment
617	not_entailment
618	entailment
619	not_entailment
620	entailment
621	not_entailment
622	not_entailment
623	not_entailment
624	entailment
625	not_entailment
626	not_entailment
627	not_entailment
628	entailment
629	not_entailment
630	entailment
631	not_entailment
632	entailment
633	not_entailment
634	entailment
635	entailment
636	entailment
637	not_entailment
638	entailment
639	not_entailment
640	entailment
641	entailment
642	entailment
643	entailment
644	entailment
645	not_entailment
646	entailment
647	entailment
648	entailment
649	entailment
650	entailment
651	not_entailment
652	entailment
653	entailment
654	entailment
655	not_entailment
656	entailment
657	not_entailment
658	entailment
659	not_entailment
660	not_entailment
661	not_entailment
662	entailment
663	entailment
664	entailment
665	not_entailment
666	entailment
667	entailment
668	entailment
669	not_entailment
670	entailment
671	not_entailment
672	entailment
673	not_entailment
674	not_entailment
675	not_entailment
676	not_entailment
677	entailment
678	entailment
679	not_entailment
680	entailment
681	not_entailment
682	entailment
683	entailment
684	not_entailment
685	not_entailment
686	entailment
687	not_entailment
688	entailment
689	entailment
690	entailment
691	not_entailment
692	entailment
693	not_entailment
694	entailment
695	not_entailment
696	entailment
697	entailment
698	entailment
699	entailment
700	entailment
701	not_entailment
702	entailment
703	not_entailment
704	entailment
705	not_entailment
706	entailment
707	not_entailment
708	entailment
709	not_entailment
710	entailment
711	entailment
712	not_entailment
713	not_entailment
714	entailment
715	not_entailment
716	entailment
717	not_entailment
718	entailment
719	not_entailment
720	entailment
721	not_entailment
722	entailment
723	not_entailment
724	entailment
725	not_entailment
726	entailment
727	not_entailment
728	not_entailment
729	not_entailment
730	entailment
731	not_entailment
732	not_entailment
733	not_entailment
734	entailment
735	not_entailment
736	entailment
737	not_entailment
738	entailment
739	not_entailment
740	entailment
741	not_entailment
742	entailment
743	not_entailment
744	entailment
745	not_entailment
746	entailment
747	not_entailment
748	entailment
749	entailment
750	entailment
751	not_entailment
752	not_entailment
753	not_entailment
754	entailment
755	not_entailment
756	not_entailment
757	not_entailment
758	not_entailment
759	not_entailment
760	entailment
761	entailment
762	entailment
763	not_entailment
764	entailment
765	not_entailment
766	entailment
767	not_entailment
768	entailment
769	not_entailment
770	entailment
771	entailment
772	entailment
773	not_entailment
774	entailment
775	not_entailment
776	not_entailment
777	not_entailment
778	entailment
779	not_entailment
780	not_entailment
781	not_entailment
782	entailment
783	not_entailment
784	entailment
785	not_entailment
786	entailment
787	not_entailment
788	entailment
789	entailment
790	entailment
791	not_entailment
792	not_entailment
793	entailment
794	entailment
795	not_entailment
796	not_entailment
797	not_entailment
798	not_entailment
799	not_entailment
800	entailment
801	not_entailment
802	not_entailment
803	not_entailment
804	entailment
805	not_entailment
806	entailment
807	not_entailment
808	entailment
809	not_entailment
810	entailment
811	not_entailment
812	entailment
813	not_entailment
814	not_entailment
815	not_entailment
816	not_entailment
817	not_entailment
818	entailment
819	not_entailment
820	entailment
821	not_entailment
822	entailment
823	entailment
824	not_entailment
825	entailment
826	not_entailment
827	not_entailment
828	not_entailment
829	not_entailment
830	not_entailment
831	not_entailment
832	entailment
833	not_entailment
834	entailment
835	not_entailment
836	not_entailment
837	not_entailment
838	entailment
839	entailment
840	entailment
841	not_entailment
842	not_entailment
843	not_entailment
844	entailment
845	not_entailment
846	entailment
847	not_entailment
848	entailment
849	not_entailment
850	not_entailment
851	not_entailment
852	entailment
853	not_entailment
854	not_entailment
855	not_entailment
856	entailment
857	not_entailment
858	not_entailment
859	not_entailment
860	entailment
861	not_entailment
862	entailment
863	not_entailment
864	not_entailment
865	not_entailment
866	not_entailment
867	not_entailment
868	entailment
869	not_entailment
870	entailment
871	not_entailment
872	entailment
873	not_entailment
874	not_entailment
875	not_entailment
876	entailment
877	not_entailment
878	entailment
879	not_entailment
880	entailment
881	not_entailment
882	entailment
883	not_entailment
884	entailment
885	not_entailment
886	entailment
887	not_entailment
888	entailment
889	entailment
890	entailment
891	not_entailment
892	entailment
893	not_entailment
894	entailment
895	entailment
896	entailment
897	not_entailment
898	entailment
899	not_entailment
900	entailment
901	not_entailment
902	entailment
903	entailment
904	entailment
905	not_entailment
906	not_entailment
907	not_entailment
908	entailment
909	not_entailment
910	entailment
911	not_entailment
912	entailment
913	entailment
914	entailment
915	not_entailment
916	entailment
917	entailment
918	entailment
919	not_entailment
920	entailment
921	not_entailment
922	entailment
923	entailment
924	not_entailment
925	not_entailment
926	not_entailment
927	entailment
928	not_entailment
929	not_entailment
930	entailment
931	not_entailment
932	entailment
933	not_entailment
934	entailment
935	not_entailment
936	entailment
937	not_entailment
938	entailment
939	entailment
940	entailment
941	not_entailment
942	not_entailment
943	not_entailment
944	entailment
945	not_entailment
946	entailment
947	entailment
948	entailment
949	not_entailment
950	entailment
951	not_entailment
952	entailment
953	not_entailment
954	entailment
955	not_entailment
956	entailment
957	not_entailment
958	not_entailment
959	not_entailment
960	entailment
961	not_entailment
962	entailment
963	entailment
964	entailment
965	entailment
966	entailment
967	not_entailment
968	entailment
969	not_entailment
970	not_entailment
971	not_entailment
972	entailment
973	not_entailment
974	not_entailment
975	not_entailment
976	entailment
977	not_entailment
978	entailment
979	not_entailment
980	entailment
981	not_entailment
982	entailment
983	not_entailment
984	entailment
985	not_entailment
986	entailment
987	not_entailment
988	entailment
989	not_entailment
990	entailment
991	not_entailment
992	not_entailment
993	not_entailment
994	entailment
995	not_entailment
996	entailment
997	entailment
998	not_entailment
999	not_entailment
1000	entailment
1001	not_entailment
1002	entailment
1003	not_entailment
1004	entailment
1005	entailment
1006	entailment
1007	not_entailment
1008	entailment
1009	not_entailment
1010	entailment
1011	entailment
1012	entailment
1013	not_entailment
1014	entailment
1015	not_entailment
1016	entailment
1017	not_entailment
1018	entailment
1019	not_entailment
1020	entailment
1021	not_entailment
1022	entailment
1023	entailment
1024	not_entailment
1025	entailment
1026	entailment
1027	not_entailment
1028	entailment
1029	not_entailment
1030	entailment
1031	entailment
1032	not_entailment
1033	entailment
1034	entailment
1035	not_entailment
1036	entailment
1037	not_entailment
1038	entailment
1039	not_entailment
1040	entailment
1041	not_entailment
1042	not_entailment
1043	entailment
1044	entailment
1045	not_entailment
1046	entailment
1047	not_entailment
1048	entailment
1049	not_entailment
1050	entailment
1051	not_entailment
1052	entailment
1053	not_entailment
1054	entailment
1055	not_entailment
1056	entailment
1057	entailment
1058	entailment
1059	not_entailment
1060	entailment
1061	not_entailment
1062	entailment
1063	not_entailment
1064	entailment
1065	not_entailment
1066	entailment
1067	entailment
1068	entailment
1069	not_entailment
1070	not_entailment
1071	not_entailment
1072	entailment
1073	entailment
1074	entailment
1075	not_entailment
1076	entailment
1077	not_entailment
1078	entailment
1079	not_entailment
1080	entailment
1081	not_entailment
1082	entailment
1083	entailment
1084	entailment
1085	not_entailment
1086	entailment
1087	not_entailment
1088	entailment
1089	not_entailment
1090	entailment
1091	not_entailment
1092	entailment
1093	not_entailment
1094	entailment
1095	not_entailment
1096	entailment
1097	entailment
1098	entailment
1099	not_entailment
1100	entailment
1101	not_entailment
1102	entailment
1103	not_entailment
1104	entailment
1105	not_entailment
1106	entailment
1107	not_entailment
1108	entailment
1109	entailment
1110	entailment
1111	not_entailment
1112	not_entailment
1113	not_entailment
1114	entailment
1115	not_entailment
1116	entailment
1117	not_entailment
1118	entailment
1119	not_entailment
1120	entailment
1121	not_entailment
1122	entailment
1123	not_entailment
1124	entailment
1125	not_entailment
1126	not_entailment
1127	entailment
1128	entailment
1129	not_entailment
1130	entailment
1131	not_entailment
1132	not_entailment
1133	not_entailment
1134	entailment
1135	not_entailment
1136	entailment
1137	not_entailment
1138	entailment
1139	not_entailment
1140	entailment
1141	not_entailment
1142	entailment
1143	entailment
1144	not_entailment
1145	not_entailment
1146	not_entailment
1147	not_entailment
1148	entailment
1149	entailment
1150	not_entailment
1151	not_entailment
1152	entailment
1153	not_entailment
1154	entailment
1155	not_entailment
1156	not_entailment
1157	not_entailment
1158	entailment
1159	not_entailment
1160	not_entailment
1161	not_entailment
1162	entailment
1163	not_entailment
1164	entailment
1165	not_entailment
1166	entailment
1167	not_entailment
1168	entailment
1169	entailment
1170	entailment
1171	not_entailment
1172	not_entailment
1173	entailment
1174	entailment
1175	not_entailment
1176	not_entailment
1177	not_entailment
1178	entailment
1179	not_entailment
1180	entailment
1181	not_entailment
1182	entailment
1183	not_entailment
1184	entailment
1185	not_entailment
1186	entailment
1187	not_entailment
1188	entailment
1189	not_entailment
1190	entailment
1191	not_entailment
1192	entailment
1193	not_entailment
1194	entailment
1195	not_entailment
1196	not_entailment
1197	not_entailment
1198	not_entailment
1199	not_entailment
1200	not_entailment
1201	not_entailment
1202	not_entailment
1203	not_entailment
1204	not_entailment
1205	not_entailment
1206	entailment
1207	not_entailment
1208	not_entailment
1209	not_entailment
1210	entailment
1211	not_entailment
1212	entailment
1213	entailment
1214	entailment
1215	not_entailment
1216	entailment
1217	not_entailment
1218	entailment
1219	not_entailment
1220	entailment
1221	not_entailment
1222	entailment
1223	not_entailment
1224	entailment
1225	not_entailment
1226	entailment
1227	entailment
1228	entailment
1229	not_entailment
1230	not_entailment
1231	not_entailment
1232	entailment
1233	not_entailment
1234	not_entailment
1235	not_entailment
1236	entailment
1237	entailment
1238	entailment
1239	not_entailment
1240	not_entailment
1241	not_entailment
1242	entailment
1243	not_entailment
1244	entailment
1245	not_entailment
1246	not_entailment
1247	not_entailment
1248	entailment
1249	entailment
1250	entailment
1251	not_entailment
1252	entailment
1253	not_entailment
1254	entailment
1255	not_entailment
1256	not_entailment
1257	entailment
1258	not_entailment
1259	not_entailment
1260	entailment
1261	entailment
1262	not_entailment
1263	not_entailment
1264	entailment
1265	not_entailment
1266	entailment
1267	not_entailment
1268	entailment
1269	not_entailment
1270	entailment
1271	not_entailment
1272	entailment
1273	not_entailment
1274	entailment
1275	not_entailment
1276	entailment
1277	not_entailment
1278	entailment
1279	entailment
1280	entailment
1281	entailment
1282	not_entailment
1283	not_entailment
1284	not_entailment
1285	not_entailment
1286	entailment
1287	not_entailment
1288	entailment
1289	not_entailment
1290	entailment
1291	not_entailment
1292	entailment
1293	entailment
1294	entailment
1295	not_entailment
1296	entailment
1297	not_entailment
1298	not_entailment
1299	not_entailment
1300	entailment
1301	not_entailment
1302	entailment
1303	not_entailment
1304	entailment
1305	not_entailment
1306	entailment
1307	not_entailment
1308	not_entailment
1309	not_entailment
1310	not_entailment
1311	not_entailment
1312	entailment
1313	not_entailment
1314	entailment
1315	not_entailment
1316	entailment
1317	not_entailment
1318	entailment
1319	not_entailment
1320	not_entailment
1321	not_entailment
1322	not_entailment
1323	not_entailment
1324	entailment
1325	entailment
1326	entailment
1327	not_entailment
1328	not_entailment
1329	entailment
1330	entailment
1331	entailment
1332	not_entailment
1333	not_entailment
1334	entailment
1335	not_entailment
1336	not_entailment
1337	not_entailment
1338	not_entailment
1339	not_entailment
1340	entailment
1341	not_entailment
1342	entailment
1343	not_entailment
1344	entailment
1345	entailment
1346	entailment
1347	not_entailment
1348	entailment
1349	not_entailment
1350	entailment
1351	entailment
1352	entailment
1353	not_entailment
1354	not_entailment
1355	not_entailment
1356	entailment
1357	not_entailment
1358	entailment
1359	entailment
1360	entailment
1361	not_entailment
1362	entailment
1363	not_entailment
1364	not_entailment
1365	entailment
1366	entailment
1367	entailment
1368	entailment
1369	entailment
1370	entailment
1371	not_entailment
1372	entailment
1373	not_entailment
1374	entailment
1375	not_entailment
1376	entailment
1377	not_entailment
1378	entailment
1379	not_entailment
1380	entailment
1381	not_entailment
1382	entailment
1383	not_entailment
1384	entailment
1385	not_entailment
1386	entailment
1387	entailment
1388	entailment
1389	not_entailment
1390	not_entailment
1391	not_entailment
1392	not_entailment
1393	not_entailment
1394	entailment
1395	not_entailment
1396	entailment
1397	not_entailment
1398	entailment
1399	not_entailment
1400	not_entailment
1401	not_entailment
1402	not_entailment
1403	not_entailment
1404	not_entailment
1405	not_entailment
1406	entailment
1407	not_entailment
1408	entailment
1409	entailment
1410	not_entailment
1411	not_entailment
1412	entailment
1413	entailment
1414	entailment
1415	not_entailment
1416	entailment
1417	entailment
1418	entailment
1419	entailment
1420	entailment
1421	not_entailment
1422	entailment
1423	not_entailment
1424	entailment
1425	not_entailment
1426	entailment
1427	not_entailment
1428	entailment
1429	not_entailment
1430	entailment
1431	not_entailment
1432	not_entailment
1433	not_entailment
1434	not_entailment
1435	not_entailment
1436	entailment
1437	not_entailment
1438	not_entailment
1439	not_entailment
1440	entailment
1441	not_entailment
1442	not_entailment
1443	not_entailment
1444	entailment
1445	not_entailment
1446	entailment
1447	not_entailment
1448	not_entailment
1449	not_entailment
1450	entailment
1451	not_entailment
1452	entailment
1453	not_entailment
1454	entailment
1455	not_entailment
1456	not_entailment
1457	not_entailment
1458	entailment
1459	not_entailment
1460	not_entailment
1461	not_entailment
1462	entailment
1463	not_entailment
1464	entailment
1465	not_entailment
1466	not_entailment
1467	not_entailment
1468	entailment
1469	not_entailment
1470	entailment
1471	not_entailment
1472	entailment
1473	not_entailment
1474	not_entailment
1475	not_entailment
1476	entailment
1477	not_entailment
1478	not_entailment
1479	not_entailment
1480	not_entailment
1481	not_entailment
1482	not_entailment
1483	not_entailment
1484	entailment
1485	not_entailment
1486	entailment
1487	not_entailment
1488	not_entailment
1489	not_entailment
1490	entailment
1491	entailment
1492	entailment
1493	not_entailment
1494	entailment
1495	not_entailment
1496	entailment
1497	not_entailment
1498	entailment
1499	not_entailment
1500	entailment
1501	not_entailment
1502	entailment
1503	not_entailment
1504	entailment
1505	not_entailment
1506	entailment
1507	not_entailment
1508	entailment
1509	not_entailment
1510	entailment
1511	not_entailment
1512	entailment
1513	not_entailment
1514	entailment
1515	not_entailment
1516	entailment
1517	not_entailment
1518	entailment
1519	entailment
1520	entailment
1521	not_entailment
1522	entailment
1523	not_entailment
1524	entailment
1525	not_entailment
1526	not_entailment
1527	not_entailment
1528	entailment
1529	entailment
1530	entailment
1531	not_entailment
1532	not_entailment
1533	entailment
1534	entailment
1535	not_entailment
1536	not_entailment
1537	not_entailment
1538	not_entailment
1539	not_entailment
1540	entailment
1541	entailment
1542	not_entailment
1543	not_entailment
1544	entailment
1545	not_entailment
1546	entailment
1547	not_entailment
1548	not_entailment
1549	not_entailment
1550	entailment
1551	not_entailment
1552	not_entailment
1553	not_entailment
1554	entailment
1555	not_entailment
1556	entailment
1557	not_entailment
1558	entailment
1559	not_entailment
1560	entailment
1561	not_entailment
1562	entailment
1563	not_entailment
1564	entailment
1565	not_entailment
1566	entailment
1567	not_entailment
1568	entailment
1569	not_entailment
1570	entailment
1571	not_entailment
1572	not_entailment
1573	not_entailment
1574	entailment
1575	entailment
1576	entailment
1577	not_entailment
1578	entailment
1579	not_entailment
1580	entailment
1581	not_entailment
1582	entailment
1583	not_entailment
1584	not_entailment
1585	not_entailment
1586	entailment
1587	not_entailment
1588	entailment
1589	not_entailment
1590	entailment
1591	not_entailment
1592	not_entailment
1593	not_entailment
1594	not_entailment
1595	not_entailment
1596	entailment
1597	not_entailment
1598	entailment
1599	not_entailment
1600	entailment
1601	not_entailment
1602	entailment
1603	not_entailment
1604	not_entailment
1605	not_entailment
1606	entailment
1607	not_entailment
1608	entailment
1609	not_entailment
1610	entailment
1611	not_entailment
1612	not_entailment
1613	not_entailment
1614	entailment
1615	entailment
1616	not_entailment
1617	not_entailment
1618	not_entailment
1619	entailment
1620	entailment
1621	not_entailment
1622	entailment
1623	entailment
1624	not_entailment
1625	entailment
1626	not_entailment
1627	not_entailment
1628	entailment
1629	not_entailment
1630	entailment
1631	entailment
1632	entailment
1633	not_entailment
1634	entailment
1635	not_entailment
1636	entailment
1637	not_entailment
1638	entailment
1639	not_entailment
1640	entailment
1641	not_entailment
1642	not_entailment
1643	not_entailment
1644	not_entailment
1645	not_entailment
1646	not_entailment
1647	not_entailment
1648	entailment
1649	not_entailment
1650	entailment
1651	not_entailment
1652	entailment
1653	not_entailment
1654	not_entailment
1655	not_entailment
1656	entailment
1657	not_entailment
1658	not_entailment
1659	not_entailment
1660	not_entailment
1661	not_entailment
1662	entailment
1663	not_entailment
1664	not_entailment
1665	not_entailment
1666	entailment
1667	not_entailment
1668	not_entailment
1669	not_entailment
1670	entailment
1671	not_entailment
1672	not_entailment
1673	not_entailment
1674	entailment
1675	not_entailment
1676	not_entailment
1677	not_entailment
1678	entailment
1679	not_entailment
1680	entailment
1681	not_entailment
1682	entailment
1683	not_entailment
1684	entailment
1685	not_entailment
1686	entailment
1687	not_entailment
1688	entailment
1689	not_entailment
1690	not_entailment
1691	not_entailment
1692	not_entailment
1693	not_entailment
1694	not_entailment
1695	not_entailment
1696	entailment
1697	entailment
1698	entailment
1699	entailment
1700	entailment
1701	not_entailment
1702	entailment
1703	not_entailment
1704	entailment
1705	not_entailment
1706	entailment
1707	not_entailment
1708	entailment
1709	not_entailment
1710	entailment
1711	not_entailment
1712	not_entailment
1713	not_entailment
1714	not_entailment
1715	entailment
1716	entailment
1717	not_entailment
1718	not_entailment
1719	not_entailment
1720	entailment
1721	not_entailment
1722	entailment
1723	not_entailment
1724	entailment
1725	entailment
1726	not_entailment
1727	not_entailment
1728	entailment
1729	not_entailment
1730	not_entailment
1731	not_entailment
1732	entailment
1733	entailment
1734	entailment
1735	not_entailment
1736	entailment
1737	not_entailment
1738	entailment
1739	not_entailment
1740	entailment
1741	not_entailment
1742	not_entailment
1743	not_entailment
1744	entailment
1745	not_entailment
1746	entailment
1747	entailment
1748	entailment
1749	not_entailment
1750	entailment
1751	not_entailment
1752	entailment
1753	entailment
1754	entailment
1755	not_entailment
1756	entailment
1757	not_entailment
1758	entailment
1759	not_entailment
1760	entailment
1761	not_entailment
1762	entailment
1763	entailment
1764	entailment
1765	not_entailment
1766	not_entailment
1767	not_entailment
1768	not_entailment
1769	not_entailment
1770	entailment
1771	not_entailment
1772	entailment
1773	not_entailment
1774	entailment
1775	not_entailment
1776	entailment
1777	entailment
1778	entailment
1779	not_entailment
1780	entailment
1781	not_entailment
1782	entailment
1783	entailment
1784	entailment
1785	entailment
1786	not_entailment
1787	not_entailment
1788	entailment
1789	not_entailment
1790	entailment
1791	not_entailment
1792	not_entailment
1793	not_entailment
1794	entailment
1795	not_entailment
1796	entailment
1797	not_entailment
1798	entailment
1799	entailment
1800	not_entailment
1801	not_entailment
1802	entailment
1803	not_entailment
1804	entailment
1805	entailment
1806	entailment
1807	not_entailment
1808	entailment
1809	entailment
1810	entailment
1811	entailment
1812	entailment
1813	not_entailment
1814	entailment
1815	not_entailment
1816	not_entailment
1817	not_entailment
1818	entailment
1819	entailment
1820	entailment
1821	not_entailment
1822	not_entailment
1823	not_entailment
1824	entailment
1825	not_entailment
1826	entailment
1827	not_entailment
1828	entailment
1829	not_entailment
1830	entailment
1831	not_entailment
1832	entailment
1833	not_entailment
1834	entailment
1835	not_entailment
1836	not_entailment
1837	not_entailment
1838	entailment
1839	not_entailment
1840	entailment
1841	entailment
1842	entailment
1843	entailment
1844	entailment
1845	not_entailment
1846	entailment
1847	not_entailment
1848	entailment
1849	entailment
1850	entailment
1851	entailment
1852	entailment
1853	not_entailment
1854	entailment
1855	not_entailment
1856	not_entailment
1857	not_entailment
1858	entailment
1859	entailment
1860	entailment
1861	not_entailment
1862	entailment
1863	not_entailment
1864	not_entailment
1865	not_entailment
1866	entailment
1867	not_entailment
1868	not_entailment
1869	not_entailment
1870	entailment
1871	not_entailment
1872	entailment
1873	not_entailment
1874	entailment
