index	prediction
437	entailment
438	entailment
439	not_entailment
440	entailment
441	not_entailment
442	entailment
443	not_entailment
444	not_entailment
445	entailment
446	entailment
447	entailment
448	entailment
449	entailment
450	entailment
451	entailment
452	entailment
453	not_entailment
454	entailment
455	not_entailment
456	entailment
457	entailment
458	entailment
459	entailment
460	entailment
461	entailment
462	entailment
463	entailment
464	entailment
465	entailment
466	entailment
467	entailment
468	entailment
469	entailment
470	not_entailment
471	entailment
472	not_entailment
473	not_entailment
474	not_entailment
475	entailment
476	entailment
477	entailment
478	entailment
479	entailment
480	entailment
481	entailment
482	entailment
483	entailment
484	entailment
485	not_entailment
486	not_entailment
487	entailment
488	entailment
489	entailment
490	entailment
491	not_entailment
492	not_entailment
493	entailment
494	entailment
495	entailment
496	not_entailment
497	entailment
498	entailment
499	entailment
500	entailment
501	entailment
502	entailment
503	entailment
504	not_entailment
505	not_entailment
506	not_entailment
507	entailment
508	not_entailment
509	entailment
510	not_entailment
511	entailment
512	not_entailment
513	entailment
514	entailment
515	entailment
516	entailment
517	entailment
518	entailment
519	entailment
520	not_entailment
521	entailment
522	entailment
523	entailment
524	entailment
525	entailment
526	entailment
527	entailment
528	not_entailment
529	not_entailment
530	not_entailment
531	not_entailment
532	entailment
533	entailment
534	entailment
535	entailment
536	not_entailment
537	entailment
538	entailment
539	not_entailment
540	entailment
541	not_entailment
542	entailment
543	entailment
544	not_entailment
545	not_entailment
546	entailment
547	entailment
548	entailment
549	entailment
550	entailment
551	entailment
552	entailment
553	entailment
554	entailment
555	entailment
556	entailment
557	entailment
558	not_entailment
559	entailment
560	entailment
561	entailment
562	entailment
563	entailment
564	entailment
565	entailment
566	entailment
567	entailment
568	entailment
569	entailment
570	entailment
571	entailment
572	entailment
573	entailment
574	entailment
575	entailment
576	not_entailment
577	not_entailment
578	entailment
579	entailment
580	entailment
581	entailment
582	entailment
583	entailment
584	entailment
585	entailment
586	entailment
587	not_entailment
588	entailment
589	not_entailment
590	entailment
591	entailment
592	entailment
593	entailment
594	entailment
595	entailment
596	entailment
597	entailment
598	entailment
599	entailment
600	not_entailment
601	not_entailment
602	not_entailment
603	entailment
604	not_entailment
605	entailment
606	entailment
607	entailment
608	not_entailment
609	not_entailment
610	entailment
611	entailment
612	not_entailment
613	not_entailment
614	not_entailment
615	not_entailment
616	entailment
617	entailment
618	entailment
619	not_entailment
620	not_entailment
621	entailment
622	not_entailment
623	entailment
624	entailment
625	not_entailment
626	entailment
627	entailment
628	not_entailment
629	entailment
630	not_entailment
631	not_entailment
632	not_entailment
633	entailment
634	not_entailment
635	entailment
636	not_entailment
637	not_entailment
638	not_entailment
639	not_entailment
640	entailment
641	entailment
642	not_entailment
643	not_entailment
644	not_entailment
645	not_entailment
646	not_entailment
647	not_entailment
648	not_entailment
649	not_entailment
650	entailment
651	not_entailment
652	entailment
653	not_entailment
654	entailment
655	not_entailment
656	not_entailment
657	entailment
658	not_entailment
659	not_entailment
660	entailment
661	not_entailment
662	not_entailment
663	entailment
664	not_entailment
665	entailment
666	entailment
667	entailment
668	not_entailment
669	entailment
670	not_entailment
671	entailment
672	entailment
673	entailment
674	not_entailment
675	entailment
676	entailment
677	not_entailment
678	entailment
679	entailment
680	entailment
681	not_entailment
682	not_entailment
683	entailment
684	entailment
685	entailment
686	not_entailment
687	not_entailment
688	not_entailment
689	not_entailment
690	entailment
691	not_entailment
692	not_entailment
693	not_entailment
694	entailment
695	entailment
696	not_entailment
697	not_entailment
698	entailment
699	not_entailment
700	entailment
701	entailment
702	entailment
703	not_entailment
704	not_entailment
705	not_entailment
706	entailment
707	entailment
708	not_entailment
709	not_entailment
710	entailment
711	not_entailment
712	entailment
713	not_entailment
714	entailment
715	not_entailment
716	not_entailment
717	not_entailment
718	not_entailment
719	entailment
720	entailment
721	entailment
722	entailment
723	not_entailment
724	entailment
725	entailment
726	entailment
727	entailment
728	entailment
729	entailment
730	entailment
731	not_entailment
732	not_entailment
733	not_entailment
734	not_entailment
735	not_entailment
736	not_entailment
737	entailment
738	entailment
739	not_entailment
740	entailment
741	entailment
742	not_entailment
743	entailment
744	not_entailment
745	entailment
746	not_entailment
747	not_entailment
748	not_entailment
749	entailment
750	not_entailment
751	not_entailment
752	entailment
753	entailment
754	not_entailment
755	not_entailment
756	entailment
757	not_entailment
758	not_entailment
759	not_entailment
760	entailment
761	not_entailment
762	not_entailment
763	entailment
764	not_entailment
765	entailment
766	entailment
767	not_entailment
768	not_entailment
769	not_entailment
770	entailment
771	entailment
772	not_entailment
773	entailment
774	entailment
775	entailment
776	not_entailment
777	entailment
778	entailment
779	entailment
780	not_entailment
781	not_entailment
782	entailment
783	not_entailment
784	entailment
785	entailment
786	not_entailment
787	not_entailment
788	entailment
789	entailment
790	not_entailment
791	entailment
792	entailment
793	not_entailment
794	entailment
795	entailment
796	entailment
797	not_entailment
798	entailment
799	not_entailment
800	entailment
801	entailment
802	entailment
803	entailment
804	entailment
805	entailment
806	not_entailment
807	entailment
808	entailment
809	entailment
810	not_entailment
811	not_entailment
812	entailment
813	entailment
814	entailment
815	entailment
816	entailment
817	entailment
818	not_entailment
819	not_entailment
820	not_entailment
821	entailment
822	entailment
823	entailment
824	entailment
825	entailment
826	entailment
827	entailment
828	not_entailment
829	entailment
830	entailment
831	entailment
832	entailment
833	entailment
834	entailment
835	entailment
836	entailment
837	entailment
838	entailment
839	entailment
840	entailment
841	entailment
842	entailment
843	entailment
844	not_entailment
845	entailment
846	entailment
847	entailment
848	entailment
849	entailment
850	entailment
851	entailment
852	entailment
853	entailment
854	entailment
855	entailment
856	entailment
857	entailment
858	entailment
859	entailment
860	entailment
861	entailment
862	entailment
863	entailment
864	entailment
865	not_entailment
866	entailment
867	entailment
868	entailment
869	entailment
870	entailment
871	entailment
872	entailment
873	entailment
874	entailment
875	entailment
876	entailment
877	entailment
878	not_entailment
879	entailment
880	entailment
881	entailment
882	entailment
883	not_entailment
884	not_entailment
885	not_entailment
886	entailment
887	not_entailment
888	not_entailment
889	not_entailment
890	entailment
891	entailment
892	not_entailment
893	not_entailment
894	entailment
895	entailment
896	not_entailment
897	not_entailment
898	not_entailment
899	not_entailment
900	entailment
901	entailment
902	entailment
903	entailment
904	entailment
905	entailment
906	entailment
907	entailment
908	entailment
909	not_entailment
910	entailment
911	entailment
912	entailment
913	not_entailment
914	not_entailment
915	entailment
916	entailment
917	entailment
918	entailment
919	entailment
920	entailment
921	entailment
922	entailment
923	not_entailment
924	not_entailment
925	entailment
926	entailment
927	entailment
928	not_entailment
929	not_entailment
930	not_entailment
931	entailment
932	entailment
933	not_entailment
934	entailment
935	entailment
936	entailment
937	not_entailment
938	not_entailment
939	not_entailment
940	entailment
941	entailment
942	entailment
943	not_entailment
944	entailment
945	entailment
946	entailment
947	entailment
948	entailment
949	entailment
950	entailment
951	not_entailment
952	entailment
953	entailment
954	entailment
955	entailment
956	not_entailment
957	not_entailment
958	not_entailment
959	not_entailment
960	entailment
961	entailment
962	entailment
963	not_entailment
964	not_entailment
965	entailment
966	entailment
967	not_entailment
968	not_entailment
969	entailment
970	entailment
971	entailment
972	entailment
973	entailment
974	not_entailment
975	entailment
976	not_entailment
977	entailment
978	entailment
979	not_entailment
980	not_entailment
981	not_entailment
982	entailment
983	entailment
984	not_entailment
985	not_entailment
986	not_entailment
987	entailment
988	not_entailment
989	not_entailment
990	entailment
991	not_entailment
992	entailment
993	entailment
994	entailment
995	entailment
996	not_entailment
997	not_entailment
998	entailment
999	entailment
1000	not_entailment
1001	not_entailment
1002	not_entailment
1003	entailment
1004	not_entailment
1005	not_entailment
1006	entailment
1007	entailment
1008	not_entailment
1009	not_entailment
1010	not_entailment
1011	not_entailment
1012	not_entailment
1013	not_entailment
1014	not_entailment
1015	not_entailment
1016	not_entailment
1017	entailment
1018	not_entailment
1019	not_entailment
1020	entailment
1021	entailment
1022	entailment
1023	entailment
1024	not_entailment
1025	not_entailment
1026	entailment
1027	entailment
1028	not_entailment
1029	not_entailment
1030	entailment
1031	not_entailment
1032	entailment
1033	entailment
1034	entailment
1035	entailment
1036	entailment
1037	not_entailment
1038	not_entailment
1039	not_entailment
1040	not_entailment
1041	entailment
1042	entailment
1043	not_entailment
1044	not_entailment
1045	not_entailment
1046	not_entailment
1047	not_entailment
1048	not_entailment
1049	not_entailment
1050	not_entailment
1051	entailment
1052	entailment
1053	not_entailment
1054	not_entailment
1055	entailment
1056	not_entailment
1057	entailment
1058	entailment
1059	entailment
1060	entailment
1061	not_entailment
1062	entailment
1063	entailment
1064	entailment
1065	entailment
1066	not_entailment
1067	not_entailment
1068	entailment
1069	entailment
1070	entailment
1071	not_entailment
1072	entailment
1073	not_entailment
1074	not_entailment
1075	entailment
1076	not_entailment
1077	not_entailment
1078	not_entailment
1079	entailment
1080	entailment
1081	entailment
1082	entailment
1083	not_entailment
1084	entailment
1085	not_entailment
1086	not_entailment
1087	not_entailment
1088	not_entailment
1089	not_entailment
1090	entailment
1091	not_entailment
1092	not_entailment
1093	not_entailment
1094	not_entailment
1095	not_entailment
1096	not_entailment
1097	not_entailment
1098	not_entailment
1099	not_entailment
1100	not_entailment
1101	not_entailment
1102	entailment
1103	not_entailment
1104	not_entailment
1105	not_entailment
1106	not_entailment
1107	not_entailment
1108	not_entailment
1109	entailment
1110	not_entailment
1111	not_entailment
1112	not_entailment
1113	entailment
1114	entailment
1115	not_entailment
1116	not_entailment
1117	not_entailment
1118	not_entailment
1119	entailment
1120	not_entailment
1121	not_entailment
1122	not_entailment
1123	not_entailment
1124	entailment
1125	not_entailment
1126	not_entailment
1127	not_entailment
1128	not_entailment
1129	entailment
1130	entailment
1131	not_entailment
1132	entailment
1133	not_entailment
1134	entailment
1135	entailment
1136	entailment
1137	not_entailment
1138	entailment
1139	entailment
1140	entailment
1141	entailment
1142	entailment
1143	not_entailment
1144	entailment
1145	entailment
1146	not_entailment
1147	entailment
1148	entailment
1149	not_entailment
1150	entailment
1151	not_entailment
1152	entailment
1153	entailment
1154	entailment
1155	entailment
1156	entailment
1157	entailment
1158	not_entailment
1159	entailment
1160	entailment
1161	not_entailment
1162	not_entailment
1163	not_entailment
1164	entailment
1165	entailment
1166	entailment
1167	not_entailment
1168	not_entailment
1169	not_entailment
1170	not_entailment
1171	not_entailment
1172	not_entailment
1173	entailment
1174	entailment
1175	entailment
1176	not_entailment
1177	not_entailment
1178	entailment
1179	entailment
1180	entailment
1181	entailment
1182	entailment
1183	not_entailment
1184	not_entailment
1185	entailment
1186	not_entailment
1187	entailment
1188	not_entailment
1189	not_entailment
1190	entailment
1191	not_entailment
1192	not_entailment
1193	entailment
1194	not_entailment
1195	entailment
1196	not_entailment
1197	not_entailment
1198	entailment
1199	not_entailment
1200	entailment
1201	entailment
1202	entailment
1203	entailment
1204	entailment
1205	not_entailment
1206	entailment
1207	entailment
1208	not_entailment
1209	entailment
1210	entailment
1211	entailment
1212	entailment
1213	entailment
1214	entailment
1215	not_entailment
1216	entailment
1217	not_entailment
1218	entailment
1219	entailment
1220	not_entailment
1221	not_entailment
1222	not_entailment
1223	entailment
1224	not_entailment
1225	entailment
1226	entailment
1227	entailment
1228	entailment
1229	entailment
1230	entailment
1231	entailment
1232	entailment
1233	entailment
1234	entailment
1235	entailment
1236	entailment
1237	not_entailment
1238	entailment
1239	entailment
1240	not_entailment
1241	entailment
1242	not_entailment
1243	not_entailment
1244	entailment
1245	not_entailment
1246	not_entailment
1247	not_entailment
1248	entailment
1249	entailment
1250	entailment
1251	not_entailment
1252	not_entailment
1253	entailment
1254	entailment
1255	entailment
1256	entailment
1257	entailment
1258	not_entailment
1259	not_entailment
1260	entailment
1261	entailment
1262	entailment
1263	not_entailment
1264	entailment
1265	entailment
1266	entailment
1267	entailment
1268	entailment
1269	entailment
1270	entailment
1271	entailment
1272	entailment
1273	entailment
1274	entailment
1275	entailment
1276	entailment
1277	entailment
1278	entailment
1279	entailment
1280	entailment
1281	entailment
1282	entailment
1283	entailment
1284	entailment
1285	entailment
1286	entailment
1287	entailment
1288	entailment
1289	not_entailment
1290	entailment
1291	entailment
1292	entailment
1293	entailment
1294	not_entailment
1295	entailment
1296	not_entailment
1297	not_entailment
1298	entailment
1299	not_entailment
1300	entailment
1301	entailment
1302	entailment
1303	entailment
1304	entailment
1305	entailment
1306	entailment
1307	entailment
1308	entailment
1309	entailment
1310	entailment
1311	entailment
1312	entailment
1313	entailment
1314	entailment
1315	entailment
1316	entailment
1317	entailment
1318	entailment
1319	not_entailment
1320	entailment
1321	entailment
1322	entailment
1323	entailment
1324	entailment
1325	entailment
1326	entailment
1327	entailment
1328	not_entailment
1329	entailment
1330	entailment
1331	not_entailment
1332	not_entailment
1333	entailment
1334	entailment
1335	entailment
1336	not_entailment
1337	not_entailment
1338	entailment
1339	entailment
1340	entailment
1341	entailment
1342	entailment
1343	entailment
1344	entailment
1345	entailment
1346	entailment
1347	entailment
1348	entailment
1349	entailment
1350	entailment
1351	entailment
1352	entailment
1353	entailment
1354	entailment
1355	entailment
1356	entailment
1357	entailment
1358	entailment
1359	entailment
1360	entailment
1361	entailment
1362	entailment
1363	entailment
1364	entailment
1365	entailment
1366	not_entailment
1367	entailment
1368	not_entailment
1369	entailment
1370	not_entailment
1371	not_entailment
1372	entailment
1373	not_entailment
1374	entailment
1375	entailment
1376	entailment
1377	not_entailment
1378	entailment
1379	not_entailment
1380	entailment
1381	entailment
1382	entailment
1383	not_entailment
1384	entailment
1385	not_entailment
1386	entailment
1387	entailment
1388	entailment
1389	not_entailment
1390	entailment
1391	not_entailment
1392	entailment
1393	entailment
1394	entailment
1395	entailment
1396	not_entailment
1397	not_entailment
1398	not_entailment
1399	entailment
1400	entailment
1401	entailment
1402	entailment
1403	not_entailment
1404	entailment
1405	entailment
1406	not_entailment
1407	entailment
1408	entailment
1409	entailment
1410	not_entailment
1411	not_entailment
1412	not_entailment
1413	entailment
1414	not_entailment
1415	not_entailment
1416	not_entailment
1417	entailment
1418	entailment
1419	not_entailment
1420	entailment
1421	not_entailment
1422	not_entailment
1423	not_entailment
1424	not_entailment
1425	not_entailment
1426	not_entailment
1427	entailment
1428	entailment
1429	not_entailment
1430	entailment
1431	not_entailment
1432	not_entailment
1433	not_entailment
1434	not_entailment
1435	not_entailment
1436	not_entailment
1437	entailment
1438	not_entailment
1439	entailment
1440	entailment
1441	entailment
1442	entailment
1443	not_entailment
1444	not_entailment
1445	entailment
1446	entailment
1447	entailment
1448	not_entailment
1449	entailment
1450	not_entailment
1451	not_entailment
1452	entailment
1453	not_entailment
1454	entailment
1455	not_entailment
1456	not_entailment
1457	not_entailment
1458	not_entailment
1459	entailment
1460	entailment
1461	entailment
1462	entailment
1463	not_entailment
1464	not_entailment
1465	entailment
1466	not_entailment
1467	entailment
1468	not_entailment
1469	not_entailment
1470	not_entailment
1471	entailment
1472	not_entailment
1473	not_entailment
1474	not_entailment
1475	entailment
1476	not_entailment
1477	not_entailment
1478	not_entailment
1479	entailment
1480	entailment
1481	not_entailment
1482	not_entailment
1483	not_entailment
1484	entailment
1485	not_entailment
1486	entailment
1487	not_entailment
1488	entailment
1489	not_entailment
1490	not_entailment
1491	entailment
1492	not_entailment
1493	not_entailment
1494	entailment
1495	not_entailment
1496	entailment
1497	entailment
1498	entailment
1499	not_entailment
1500	not_entailment
1501	not_entailment
1502	not_entailment
1503	entailment
1504	entailment
1505	entailment
1506	entailment
1507	entailment
1508	entailment
1509	entailment
1510	not_entailment
1511	entailment
1512	not_entailment
1513	not_entailment
1514	not_entailment
1515	not_entailment
1516	not_entailment
1517	not_entailment
1518	not_entailment
1519	entailment
1520	entailment
1521	entailment
1522	entailment
1523	not_entailment
1524	entailment
1525	entailment
1526	entailment
1527	not_entailment
1528	not_entailment
1529	not_entailment
1530	entailment
1531	entailment
1532	not_entailment
1533	entailment
1534	entailment
1535	not_entailment
1536	not_entailment
1537	not_entailment
1538	not_entailment
1539	not_entailment
1540	not_entailment
1541	entailment
1542	not_entailment
1543	not_entailment
1544	entailment
1545	not_entailment
1546	entailment
1547	entailment
1548	entailment
1549	entailment
1550	entailment
1551	not_entailment
1552	not_entailment
1553	not_entailment
1554	not_entailment
1555	not_entailment
1556	not_entailment
1557	not_entailment
1558	not_entailment
1559	not_entailment
1560	not_entailment
1561	not_entailment
1562	not_entailment
1563	not_entailment
1564	not_entailment
1565	not_entailment
1566	entailment
1567	not_entailment
1568	not_entailment
1569	not_entailment
1570	not_entailment
1571	not_entailment
1572	entailment
1573	not_entailment
1574	not_entailment
1575	entailment
1576	not_entailment
1577	entailment
1578	entailment
1579	not_entailment
1580	not_entailment
1581	not_entailment
1582	entailment
1583	not_entailment
1584	not_entailment
1585	not_entailment
1586	entailment
1587	not_entailment
1588	entailment
1589	entailment
1590	entailment
1591	entailment
1592	not_entailment
1593	not_entailment
1594	not_entailment
1595	not_entailment
1596	not_entailment
1597	not_entailment
1598	entailment
1599	entailment
1600	entailment
1601	entailment
1602	entailment
1603	entailment
1604	not_entailment
1605	entailment
1606	not_entailment
1607	not_entailment
1608	entailment
1609	entailment
1610	not_entailment
1611	entailment
1612	entailment
1613	entailment
1614	not_entailment
1615	entailment
1616	entailment
1617	not_entailment
1618	not_entailment
1619	not_entailment
1620	not_entailment
1621	entailment
1622	not_entailment
1623	entailment
1624	entailment
1625	entailment
1626	not_entailment
1627	not_entailment
1628	entailment
1629	entailment
1630	entailment
1631	entailment
1632	entailment
1633	entailment
1634	not_entailment
1635	entailment
1636	entailment
1637	entailment
1638	entailment
1639	not_entailment
1640	entailment
1641	not_entailment
1642	not_entailment
1643	entailment
1644	entailment
1645	not_entailment
1646	entailment
1647	entailment
1648	not_entailment
1649	not_entailment
1650	entailment
1651	entailment
1652	not_entailment
1653	entailment
1654	entailment
1655	entailment
1656	not_entailment
1657	entailment
1658	entailment
1659	not_entailment
1660	not_entailment
1661	entailment
1662	entailment
1663	not_entailment
1664	entailment
1665	entailment
1666	entailment
1667	not_entailment
1668	not_entailment
1669	entailment
1670	entailment
1671	entailment
1672	not_entailment
1673	entailment
1674	entailment
1675	entailment
1676	entailment
1677	entailment
1678	not_entailment
1679	not_entailment
1680	entailment
1681	entailment
1682	not_entailment
1683	not_entailment
1684	entailment
1685	entailment
1686	not_entailment
1687	not_entailment
1688	not_entailment
1689	not_entailment
1690	entailment
1691	not_entailment
1692	not_entailment
1693	entailment
1694	not_entailment
1695	entailment
1696	entailment
1697	entailment
1698	entailment
1699	not_entailment
1700	entailment
1701	entailment
1702	entailment
1703	entailment
1704	entailment
1705	not_entailment
1706	not_entailment
1707	not_entailment
1708	not_entailment
1709	entailment
1710	not_entailment
1711	not_entailment
1712	not_entailment
1713	entailment
1714	not_entailment
1715	entailment
1716	entailment
1717	entailment
1718	not_entailment
1719	entailment
1720	not_entailment
1721	entailment
1722	entailment
1723	entailment
1724	entailment
1725	not_entailment
1726	not_entailment
1727	entailment
1728	entailment
1729	not_entailment
1730	entailment
1731	entailment
1732	entailment
1733	entailment
1734	entailment
1735	entailment
1736	entailment
1737	entailment
1738	entailment
1739	not_entailment
1740	entailment
1741	not_entailment
1742	entailment
1743	entailment
1744	entailment
1745	not_entailment
1746	entailment
1747	not_entailment
1748	not_entailment
1749	entailment
1750	entailment
1751	entailment
1752	entailment
1753	entailment
1754	not_entailment
1755	entailment
1756	entailment
1757	not_entailment
1758	entailment
1759	entailment
1760	entailment
1761	entailment
1762	entailment
1763	entailment
1764	not_entailment
1765	not_entailment
1766	entailment
1767	entailment
1768	entailment
1769	entailment
1770	entailment
1771	entailment
1772	entailment
1773	not_entailment
1774	not_entailment
1775	not_entailment
1776	not_entailment
1777	entailment
1778	entailment
1779	entailment
1780	entailment
1781	entailment
1782	entailment
1783	entailment
1784	entailment
1785	entailment
1786	entailment
1787	entailment
1788	entailment
1789	not_entailment
1790	entailment
1791	entailment
1792	entailment
1793	entailment
1794	entailment
1795	entailment
1796	entailment
1797	not_entailment
1798	not_entailment
1799	entailment
1800	entailment
1801	entailment
1802	entailment
1803	not_entailment
1804	entailment
1805	not_entailment
1806	not_entailment
1807	entailment
1808	entailment
1809	entailment
1810	entailment
1811	entailment
1812	not_entailment
1813	entailment
1814	not_entailment
1815	entailment
1816	entailment
1817	entailment
1818	entailment
1819	entailment
1820	entailment
1821	entailment
1822	entailment
1823	not_entailment
1824	entailment
1825	entailment
1826	entailment
1827	not_entailment
1828	entailment
1829	not_entailment
1830	not_entailment
1831	entailment
1832	entailment
1833	entailment
1834	entailment
1835	entailment
1836	not_entailment
1837	entailment
1838	entailment
1839	not_entailment
1840	entailment
1841	not_entailment
1842	entailment
1843	not_entailment
1844	not_entailment
1845	entailment
1846	not_entailment
1847	not_entailment
1848	not_entailment
1849	entailment
1850	entailment
1851	entailment
1852	entailment
1853	entailment
1854	not_entailment
1855	not_entailment
1856	entailment
1857	entailment
1858	entailment
1859	not_entailment
1860	entailment
1861	entailment
1862	entailment
1863	entailment
1864	entailment
1865	entailment
1866	entailment
1867	not_entailment
1868	not_entailment
1869	not_entailment
1870	entailment
1871	not_entailment
1872	not_entailment
1873	not_entailment
1874	entailment
1875	not_entailment
1876	not_entailment
1877	not_entailment
1878	not_entailment
1879	not_entailment
1880	not_entailment
1881	not_entailment
1882	not_entailment
1883	not_entailment
1884	not_entailment
1885	not_entailment
1886	not_entailment
1887	not_entailment
1888	not_entailment
1889	not_entailment
1890	not_entailment
1891	not_entailment
1892	entailment
1893	not_entailment
1894	entailment
1895	not_entailment
1896	entailment
1897	entailment
1898	not_entailment
1899	not_entailment
1900	not_entailment
1901	entailment
1902	not_entailment
1903	not_entailment
1904	entailment
1905	not_entailment
1906	entailment
1907	not_entailment
1908	not_entailment
1909	entailment
1910	not_entailment
1911	not_entailment
1912	not_entailment
1913	entailment
1914	not_entailment
1915	entailment
1916	entailment
